"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?"
"lssaga2_youth_dr1brec_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_2",,,,,,,,,,,,
"lssaga2_youth_dr1c_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_2",,,,,,,,,,,,
"lssaga2_youth_dr1a_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_3",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_3",,,,,,,,,,,,
"lssaga2_youth_dr1bons_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_3",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_3",,,,,,,,,,,,
"lssaga2_youth_dr1brec_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_3",,,,,,,,,,,,
"lssaga2_youth_dr1c_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_3",,,,,,,,,,,,
"lssaga2_youth_dr1a_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_4",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_4",,,,,,,,,,,,
"lssaga2_youth_dr1bons_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_4",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_4",,,,,,,,,,,,
"lssaga2_youth_dr1brec_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_4",,,,,,,,,,,,
"lssaga2_youth_dr1c_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_4",,,,,,,,,,,,
"lssaga2_youth_dr1a_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_5",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_5",,,,,,,,,,,,
"lssaga2_youth_dr1bons_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_5",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_5",,,,,,,,,,,,
"lssaga2_youth_dr1brec_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_5",,,,,,,,,,,,
"lssaga2_youth_dr1c_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_5",,,,,,,,,,,,
"lssaga2_youth_dr1a_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_6",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_6",,,,,,,,,,,,
"lssaga2_youth_dr1bons_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_6",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_6",,,,,,,,,,,,
"lssaga2_youth_dr1brec_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_6",,,,,,,,,,,,
"lssaga2_youth_dr1c_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_6",,,,,,,,,,,,
"lssaga2_youth_dr1a_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_7",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_7",,,,,,,,,,,,
"lssaga2_youth_dr1bons_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_7",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_7",,,,,,,,,,,,
"lssaga2_youth_dr1brec_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_7",,,,,,,,,,,,
"lssaga2_youth_dr1c_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_7",,,,,,,,,,,,
"lssaga2_youth_dr1a_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_8",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_8",,,,,,,,,,,,
"lssaga2_youth_dr1bons_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_8",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_8",,,,,,,,,,,,
"lssaga2_youth_dr1brec_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_8",,,,,,,,,,,,
"lssaga2_youth_dr1c_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_8",,,,,,,,,,,,
"lssaga2_youth_dr1a_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1a_9",,,,,,,,,,,,
"lssaga2_youth_dr1bageons_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bageons_9",,,,,,,,,,,,
"lssaga2_youth_dr1bons_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bons_9",,,,,,,,,,,,
"lssaga2_youth_dr1bagerec_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1bagerec_9",,,,,,,,,,,,
"lssaga2_youth_dr1brec_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1brec_9",,,,,,,,,,,,
"lssaga2_youth_dr1c_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1c_9",,,,,,,,,,,,
"lssaga2_youth_dr1d","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1d",,,,,,,,,,,,
"lssaga2_youth_dr1e","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1e",,,,,,,,,,,,
"lssaga2_youth_dr1f_aux","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_aux",,,,,,,,,,,,
"lssaga2_youth_dr1f_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_1",,,,,,,,,,,,
"lssaga2_youth_dr1f1_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_1",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_1",,,,,,,,,,,,
"lssaga2_youth_dr1fons_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_1",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_1",,,,,,,,,,,,
"lssaga2_youth_dr1frec_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_1",,,,,,,,,,,,
"lssaga2_youth_dr1f_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_2",,,,,,,,,,,,
"lssaga2_youth_dr1f1_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_2",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_2",,,,,,,,,,,,
"lssaga2_youth_dr1fons_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_2",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_2",,,,,,,,,,,,
"lssaga2_youth_dr1frec_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_2",,,,,,,,,,,,
"lssaga2_youth_dr1f_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_3",,,,,,,,,,,,
"lssaga2_youth_dr1f1_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_3",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_3",,,,,,,,,,,,
"lssaga2_youth_dr1fons_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_3",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_3",,,,,,,,,,,,
"lssaga2_youth_dr1frec_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_3",,,,,,,,,,,,
"lssaga2_youth_dr1f_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_4",,,,,,,,,,,,
"lssaga2_youth_dr1f1_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_4",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_4",,,,,,,,,,,,
"lssaga2_youth_dr1fons_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_4",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_4",,,,,,,,,,,,
"lssaga2_youth_dr1frec_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_4",,,,,,,,,,,,
"lssaga2_youth_dr1f_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_5",,,,,,,,,,,,
"lssaga2_youth_dr1f1_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_5",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_5",,,,,,,,,,,,
"lssaga2_youth_dr1fons_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_5",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_5",,,,,,,,,,,,
"lssaga2_youth_dr1frec_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_5",,,,,,,,,,,,
"lssaga2_youth_dr1f_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_6",,,,,,,,,,,,
"lssaga2_youth_dr1f1_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_6",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_6",,,,,,,,,,,,
"lssaga2_youth_dr1fons_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_6",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_6",,,,,,,,,,,,
"lssaga2_youth_dr1frec_6","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_6",,,,,,,,,,,,
"lssaga2_youth_dr1f_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_7",,,,,,,,,,,,
"lssaga2_youth_dr1f1_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_7",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_7",,,,,,,,,,,,
"lssaga2_youth_dr1fons_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_7",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_7",,,,,,,,,,,,
"lssaga2_youth_dr1frec_7","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_7",,,,,,,,,,,,
"lssaga2_youth_dr1f_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_8",,,,,,,,,,,,
"lssaga2_youth_dr1f1_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_8",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_8",,,,,,,,,,,,
"lssaga2_youth_dr1fons_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_8",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_8",,,,,,,,,,,,
"lssaga2_youth_dr1frec_8","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_8",,,,,,,,,,,,
"lssaga2_youth_dr1f_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f_9",,,,,,,,,,,,
"lssaga2_youth_dr1f1_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1f1_9",,,,,,,,,,,,
"lssaga2_youth_dr1fageons_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fageons_9",,,,,,,,,,,,
"lssaga2_youth_dr1fons_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fons_9",,,,,,,,,,,,
"lssaga2_youth_dr1fagerec_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1fagerec_9",,,,,,,,,,,,
"lssaga2_youth_dr1frec_9","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1frec_9",,,,,,,,,,,,
"lssaga2_youth_dr1g","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1g",,,,,,,,,,,,
"lssaga2_youth_dr1g1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1g1",,,,,,,,,,,,
"lssaga2_youth_dr1gageons","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1gageons",,,,,,,,,,,,
"lssaga2_youth_dr1gons","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1gons",,,,,,,,,,,,
"lssaga2_youth_dr1gagerec","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1gagerec",,,,,,,,,,,,
"lssaga2_youth_dr1grec","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1grec",,,,,,,,,,,,
"lssaga2_youth_dr1h_code","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1h_code",,,,,,,,,,,,
"lssaga2_youth_dr1h_specify","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1h_specify",,,,,,,,,,,,
"lssaga2_youth_dr1_1true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1_1true",,,,,,,,,,,,
"lssaga2_youth_dr1_2true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1_2true",,,,,,,,,,,,
"lssaga2_youth_dr1_3true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1_3true",,,,,,,,,,,,
"lssaga2_youth_dr1_4true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1_4true",,,,,,,,,,,,
"lssaga2_youth_dr1_5true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1_5true",,,,,,,,,,,,
"lssaga2_youth_dr_6true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr_6true",,,,,,,,,,,,
"lssaga2_youth_dr_7true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr_7true",,,,,,,,,,,,
"lssaga2_youth_dr_8true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr_8true",,,,,,,,,,,,
"lssaga2_youth_dr_9true","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr_9true",,,,,,,,,,,,
"lssaga2_youth_drequation","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_drequation",,,,,,,,,,,,
"lssaga2_youth_dr1i","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i",,,,,,,,,,,,
"lssaga2_youth_dr1i_set1_dr1icodea","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set1_dr1icodea",,,,,,,,,,,,
"lssaga2_youth_dr1i_set1_dr1icodeb","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set1_dr1icodeb",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifya","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifya",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifyb","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifyb",,,,,,,,,,,,
"lssaga2_youth_dr1i_set2_dr1icodea2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set2_dr1icodea2",,,,,,,,,,,,
"lssaga2_youth_dr1i_set2_dr1icodeb2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set2_dr1icodeb2",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifya2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifya2",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifyb2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifyb2",,,,,,,,,,,,
"lssaga2_youth_dr1i_set3_dr1icodea3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set3_dr1icodea3",,,,,,,,,,,,
"lssaga2_youth_dr1i_set3_dr1icodeb3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set3_dr1icodeb3",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifya3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifya3",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifyb3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifyb3",,,,,,,,,,,,
"lssaga2_youth_dr1i_set4_dr1icodea4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set4_dr1icodea4",,,,,,,,,,,,
"lssaga2_youth_dr1i_set4_dr1icodeb4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set4_dr1icodeb4",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifya4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifya4",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifyb4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifyb4",,,,,,,,,,,,
"lssaga2_youth_dr1i_set5_dr1icodea5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set5_dr1icodea5",,,,,,,,,,,,
"lssaga2_youth_dr1i_set5_dr1icodeb5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1i_set5_dr1icodeb5",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifya5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifya5",,,,,,,,,,,,
"lssaga2_youth_dr1ispecifyb5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr1ispecifyb5",,,,,,,,,,,,
"lssaga2_youth_dr2_code","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_code",,,,,,,,,,,,
"lssaga2_youth_dr2_specify","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_specify",,,,,,,,,,,,
"lssaga2_youth_dr2_num_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_num_1",,,,,,,,,,,,
"lssaga2_youth_dr2_unit_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_unit_1",,,,,,,,,,,,
"lssaga2_youth_dr2a_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2a_1",,,,,,,,,,,,
"lssaga2_youth_dr2b_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b_1",,,,,,,,,,,,
"lssaga2_youth_dr2b1_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b1_1",,,,,,,,,,,,
"lssaga2_youth_dr2b2_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b2_1",,,,,,,,,,,,
"lssaga2_youth_dr2ageons_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2ageons_1",,,,,,,,,,,,
"lssaga2_youth_dr2_num_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_num_2",,,,,,,,,,,,
"lssaga2_youth_dr2_unit_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_unit_2",,,,,,,,,,,,
"lssaga2_youth_dr2a_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2a_2",,,,,,,,,,,,
"lssaga2_youth_dr2b_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b_2",,,,,,,,,,,,
"lssaga2_youth_dr2b1_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b1_2",,,,,,,,,,,,
"lssaga2_youth_dr2b2_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b2_2",,,,,,,,,,,,
"lssaga2_youth_dr2ageons_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2ageons_2",,,,,,,,,,,,
"lssaga2_youth_dr2_num_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_num_3",,,,,,,,,,,,
"lssaga2_youth_dr2_unit_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_unit_3",,,,,,,,,,,,
"lssaga2_youth_dr2a_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2a_3",,,,,,,,,,,,
"lssaga2_youth_dr2b_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b_3",,,,,,,,,,,,
"lssaga2_youth_dr2b1_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b1_3",,,,,,,,,,,,
"lssaga2_youth_dr2b2_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b2_3",,,,,,,,,,,,
"lssaga2_youth_dr2ageons_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2ageons_3",,,,,,,,,,,,
"lssaga2_youth_dr2_num_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_num_4",,,,,,,,,,,,
"lssaga2_youth_dr2_unit_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_unit_4",,,,,,,,,,,,
"lssaga2_youth_dr2a_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2a_4",,,,,,,,,,,,
"lssaga2_youth_dr2b_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b_4",,,,,,,,,,,,
"lssaga2_youth_dr2b1_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b1_4",,,,,,,,,,,,
"lssaga2_youth_dr2b2_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b2_4",,,,,,,,,,,,
"lssaga2_youth_dr2ageons_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2ageons_4",,,,,,,,,,,,
"lssaga2_youth_dr2_num_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_num_5",,,,,,,,,,,,
"lssaga2_youth_dr2_unit_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2_unit_5",,,,,,,,,,,,
"lssaga2_youth_dr2a_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2a_5",,,,,,,,,,,,
"lssaga2_youth_dr2b_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b_5",,,,,,,,,,,,
"lssaga2_youth_dr2b1_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b1_5",,,,,,,,,,,,
"lssaga2_youth_dr2b2_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2b2_5",,,,,,,,,,,,
"lssaga2_youth_dr2ageons_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr2ageons_5",,,,,,,,,,,,
"lssaga2_youth_dr3_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3_1",,,,,,,,,,,,
"lssaga2_youth_dr3a_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3a_1",,,,,,,,,,,,
"lssaga2_youth_dr3_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3_2",,,,,,,,,,,,
"lssaga2_youth_dr3a_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3a_2",,,,,,,,,,,,
"lssaga2_youth_dr3_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3_3",,,,,,,,,,,,
"lssaga2_youth_dr3a_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3a_3",,,,,,,,,,,,
"lssaga2_youth_dr3_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3_4",,,,,,,,,,,,
"lssaga2_youth_dr3a_4","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3a_4",,,,,,,,,,,,
"lssaga2_youth_dr3_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3_5",,,,,,,,,,,,
"lssaga2_youth_dr3a_5","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr3a_5",,,,,,,,,,,,
"lssaga2_youth_dr5_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5_1",,,,,,,,,,,,
"lssaga2_youth_dr5ageons_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5ageons_1",,,,,,,,,,,,
"lssaga2_youth_dr5ons_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5ons_1",,,,,,,,,,,,
"lssaga2_youth_dr5agerec_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5agerec_1",,,,,,,,,,,,
"lssaga2_youth_dr5rec_1","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5rec_1",,,,,,,,,,,,
"lssaga2_youth_dr5_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5_2",,,,,,,,,,,,
"lssaga2_youth_dr5ageons_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5ageons_2",,,,,,,,,,,,
"lssaga2_youth_dr5ons_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5ons_2",,,,,,,,,,,,
"lssaga2_youth_dr5agerec_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5agerec_2",,,,,,,,,,,,
"lssaga2_youth_dr5rec_2","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5rec_2",,,,,,,,,,,,
"lssaga2_youth_dr5_3","limesurvey_ssaga_part_2_youth",,"text","lssaga2_youth_dr5_3",,,,,,,,,,,,
